soc_code_2019,title,task_comp_nat,task_comp_ut,freq_sum_eco,importance,relevance,tot_emp_nat,tot_emp_ut,major_group_code,major_occ_category,a_med_nat,h_med_nat,a_med_ut,h_med_ut,ai_task_comp_nat,ai_task_comp_ut,freq_sum_ai,code_changed,title_changed,code_or_title_changed,code_and_title_changed,pct_automated_nat,pct_automated_ut,people_automated_nat,people_automated_ut,eco_value_nat,eco_value_ut,ut_share_of_nat,ut_concentration_index
29-2099.08,Patient Representatives,4858475.725107692,40194.21489230769,27.91264923076923,3.8576923076923078,74.70846153846153,174060.0,1440.0,29,Healthcare Practitioners and Technical Occupations,48790.0,23.46,44360.0,21.33,0.0,0.0,19.210285384615386,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-9091.00,Athletic Trainers,1247761.9134807691,15516.210323076923,43.10058423076923,3.866521739130435,90.05,28950.0,360.0,29,Healthcare Practitioners and Technical Occupations,60250.0,29.76,63190.0,30.37980769230769,0.0,0.0,32.60272961538462,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-9092.00,Genetic Counselors,112125.94829999999,1597.2357307692307,31.944714615384616,4.189473684210526,96.79578947368421,3510.0,50.0,29,Healthcare Practitioners and Technical Occupations,98910.0,47.55,91620.0,44.05,0.0,0.0,17.902448461538462,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-9093.00,Surgical Assistants,2103065.760253846,30359.21701153846,91.99762730769231,4.3525,80.23285714285714,22860.0,330.0,29,Healthcare Practitioners and Technical Occupations,60290.0,28.99,44720.0,21.5,0.0,0.0,31.490645769230767,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-9099.01,Midwives,1863258.1822730768,8567.86288846154,50.39919346153846,4.206388888888889,95.08111111111111,36970.0,170.0,29,Healthcare Practitioners and Technical Occupations,64030.0,30.78,62110.0,29.86,0.0,0.0,36.98264076923077,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
31-1121.00,Home Health Aides,33793837.91325,372227.5827461539,16.947167307692308,3.953333333333333,76.62066666666666,1994070.0,21964.0,31,Healthcare Support Occupations,34900.0,16.78,34900.0,16.78,0.0,0.0,3.160997307692308,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
31-1122.00,Personal Care Aides,59606573.2449,656546.046403077,29.891916153846154,4.337272727272727,81.1590909090909,1994070.0,21964.0,31,Healthcare Support Occupations,34900.0,16.78,34900.0,16.78,12566969.665800001,138420.87877538463,22.16354653846154,True,False,True,False,21.083194321819608,21.083194321819605,420413.65301310824,4630.712800844459,14672436490.157478,161611876.7494716,0.01101465846234084,0.8907276559147174
31-1131.00,Nursing Assistants,125412376.97866154,1115535.429,90.32675538461538,4.266666666666667,78.1590909090909,1388430.0,12350.0,31,Healthcare Support Occupations,39530.0,19.01,38500.0,18.51,0.0,0.0,23.073528461538462,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
31-1132.00,Orderlies,3836191.2979076924,42254.54013538462,72.35366461538462,4.123181818181818,60.05227272727273,53020.0,584.0,31,Healthcare Support Occupations,37700.0,18.12,37700.0,18.12,0.0,0.0,7.516705384615385,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
31-1133.00,Psychiatric Aides,1670925.7433076925,6224.0787,47.87752846153846,4.208235294117648,85.20882352941176,34900.0,130.0,31,Healthcare Support Occupations,41590.0,20.0,35390.0,17.02,0.0,0.0,27.094994615384614,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,,
31-2011.00,Occupational Therapy Assistants,3643796.72685,17492.658050000002,76.055035,4.462727272727272,94.48363636363636,47910.0,230.0,31,Healthcare Support Occupations,68340.0,32.86,61280.0,29.46,107220.03708461541,514.7277923076924,38.237756153846156,False,False,False,False,2.94253618195945,2.94253618195945,1409.7690847767726,6.767833218506736,96343619.25364465,414732.81963009277,0.00480066791901482,0.3882179095202103
31-2012.00,Occupational Therapy Aides,276751.11346153845,3044.2622480769232,55.35022269230769,4.003333333333333,78.128,5000.0,55.0,31,Healthcare Support Occupations,37370.0,17.969999999999995,37370.0,17.969999999999995,23893.515384615388,262.82866923076926,35.19785923076923,False,False,False,False,8.633575159196601,8.633575159196601,431.67875795983,4.74846633755813,16131835.184958847,177450.18703454733,0.011,0.8895422630271566
31-2021.00,Physical Therapist Assistants,10524578.689342307,76003.8087,97.44078038461538,4.143809523809524,90.6252380952381,108010.0,780.0,31,Healthcare Support Occupations,65510.0,31.5,61110.0,29.380000000000003,1030577.4149999999,7442.369999999999,37.18977115384615,False,False,False,False,9.792101379256273,9.792101379256273,10576.4486997347,76.37839075819893,692863154.3196201,4667483.459233536,0.0072215535598555685,0.5839888269277946
31-2022.00,Physical Therapist Aides,3875116.3004423077,73962.6833076923,88.05081346153847,4.0063157894736845,76.97,44010.0,840.0,31,Healthcare Support Occupations,34520.0,16.59,27860.0,13.39,211450.0228269231,4035.8559230769233,29.469481538461537,False,False,False,False,5.456611013269152,5.4566110132691525,2401.4545069397536,45.83553251146087,82898209.5795603,1276977.9357692997,0.0190865712338105,1.5434828880684381
31-9011.00,Massage Therapists,5095316.207261538,96558.47039999999,53.05410461538462,3.9650000000000003,92.85642857142857,96040.0,1820.0,31,Healthcare Support Occupations,57950.0,27.86,61010.0,29.33,0.0,0.0,4.871538461538461,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
31-9091.00,Dental Assistants,27627779.482642308,464350.9803038462,73.58969576923077,4.30625,85.090625,375430.0,6310.0,31,Healthcare Support Occupations,47300.0,22.74,37320.0,17.94,1567369.5669500001,26343.398150000005,24.875472692307692,False,False,False,False,5.673165184826854,5.673165184826854,21298.76405339546,357.9767231625745,1007431539.7256054,13359691.30842728,0.016807394187997763,1.3591715874164554
31-9092.00,Medical Assistants,76086946.97365385,926322.5717307692,95.89260576923077,4.4079999999999995,86.29350000000001,793460.0,9660.0,31,Healthcare Support Occupations,44200.0,21.25,43040.0,20.69,6297205.262807693,76665.49396153845,56.85455653846154,False,False,False,False,8.276327955422087,8.276327955422085,65669.35179509208,799.4932804937735,2902585349.34307,34410190.79245201,0.012174526756232195,0.9845232801839504
31-9093.00,Medical Equipment Preparers,4564384.713584615,42030.48045769231,62.73206038461539,4.469333333333333,79.91333333333334,72760.0,670.0,31,Healthcare Support Occupations,46490.0,22.35,45250.0,21.76,0.0,0.0,23.517235,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
